"base id","name","surname","amount 1","amount 2"
"7931","","","",""
"54504","","","423306","-825002"
"6053","","","",""
"95387","","","976823","909439"
"26564","","","898304","215523"
"92419","","","-841859","-21235"
"33450","","","352825","708689"
"74419","","","-240599","-721061"
"66123","","","243148","353175"
"56817","","","341323","386038"
"88387","","","413838","67894"
"64194","","","-513982","-567815"
"47446","","","186399","341959"
"40701","","","508475","503138"
"72215","","","718581","-238839"
"2443","","","",""
"10547","","","139378","544088"
"59444","","","-506660","880198"
"85684","","","-301615","-515507"
"12241","","","635663","866283"
"81084","","","-597403","425354"
"43423","","","-791506","311094"
"41051","","","48512","641835"
"42058","","","-585443","967889"
"18242","","","923485","-857364"
"64266","","","284049","-625043"
"76564","","","-593221","-608118"
"38957","","","-708944","-75451"
"85922","","","-45933","468590"
"54382","","","621789","-927414"
"29482","","","-914857","239725"
"82028","","","-854132","453046"
"19108","","","-798907","-531734"
"47052","","","-331401","-330240"
"7710","","","",""
"98352","","","-323116","-83339"
"57289","","","-131866","331532"
"38856","","","447506","-978283"
"91892","","","948124","-616564"
"61993","","","64414","-914799"
"65188","","","20776","72844"
"28338","","","-556474","-365070"
"19934","","","-587169","-987876"
"31951","","","-607265","-756489"
"50353","","","-738047","-656500"
"83537","","","883953","756636"
"36034","","","-396774","114213"
"40108","","","168884","14143"
"88365","","","-21269","-444911"
"2691","","","",""
"41134","","","322236","692635"
"89530","","","998488","448869"
"44822","","","-129032","-798162"
"93134","","","-744424","-670787"
"57971","","","-443308","137663"
"62294","","","-350493","980186"
"4870","","","",""
"41633","","","-634063","-428596"
"6402","","","",""
"80744","","","905302","-416060"
"1227","","","",""
"83699","","","-552632","793796"
"43169","","","446847","-91296"
"41249","","","823842","777552"
"91008","","","507670","712939"
"5100","","","",""
"77524","","","-625077","830079"
"922","","","",""
"20354","","","-326932","-810556"
"58596","","","981718","515273"
"29612","","","-61222","760965"
"13142","","","-83035","428607"
"58728","","","365250","444511"
"70669","","","920349","813950"
"78855","","","867284","-454911"
"14838","","","848819","651939"
"77508","","","483660","-287743"
"30682","","","896865","-281854"
"60949","","","-233001","-856878"
"49886","","","428636","-430734"
"5297","","","",""
"8118","","","",""
"69479","","","-15996","43129"
"30726","","","-406362","583841"
"3479","","","",""
"82440","","","757168","-203718"
"21103","","","469681","-13025"
"64807","","","321927","408000"
"21623","","","662338","511065"
"12053","","","-900602","-3847"
"2738","","","",""
"86643","","","771345","-960439"
"35951","","","-313919","-797829"
"27357","","","861022","352054"
"87508","","","-991508","799837"
"64669","","","530623","-348931"
"69645","","","903508","917551"
"75142","","","-823627","-701058"
"13295","","","467089","210239"
"26002","","","-541304","578951"
"14752","","","850532","-876290"
"4288","","","",""
"72377","","","586483","-622394"
"12508","","","97032","-694688"
"80789","","","-192514","627381"
"23125","","","-165433","-17900"
"27735","","","285644","-214924"
"48655","","","805299","628816"
"17898","","","810682","339842"
"81742","","","524201","-92393"
"71836","","","-328502","-933119"
"43952","","","-40347","-950767"
"19223","","","992859","-64700"
"93016","","","-182829","-93739"
"76217","","","-505736","461183"
"88363","","","-910003","137244"
"28112","","","-622239","-755538"
"7221","","","",""
"96135","","","-851131","311434"
"69570","","","419522","-979843"
"46535","","","24373","13191"
"89868","","","410","354563"
"43526","","","-982636","931454"
"96256","","","243444","-423393"
"84555","","","-485932","219806"
"46850","","","494917","-841977"
"76761","","","319841","-4178"
"63770","","","-810679","-674209"
"97228","","","425299","516040"
"11664","","","-573112","-858513"
"78146","","","495297","92363"
"89282","","","-635268","888981"
"72988","","","165659","839071"
"52908","","","-932202","465988"
"28039","","","-858618","-706737"
"45617","","","793226","398327"
"78801","","","876348","673664"
"40379","","","910381","774820"
"5212","","","",""
"81657","","","302832","211685"
"19488","","","454056","183265"
"28474","","","981594","342624"
"58149","","","227159","594761"
"65461","","","-10657","-40614"
"879","","","",""
"85060","","","354526","900791"
"51843","","","559881","-128929"
"76822","","","29211","736907"
"60017","","","-55603","366796"
"27774","","","-43523","836895"
"13546","","","-113269","-919250"
"28224","","","-710351","721549"
"81352","","","89340","-936625"
"38595","","","773444","222241"
"87017","","","-740815","-829722"
"33772","","","742797","256239"
"76746","","","563047","656151"
"21606","","","60456","-336665"
"91917","","","137501","-374817"
"13136","","","-698273","671195"
"4617","","","",""
"79551","","","-290718","-21511"
"66301","","","974879","-915918"
"73729","","","-683242","450838"
"2022","","","",""
"50133","","","-912114","-742303"
"62588","","","657824","-417873"
"50716","","","-208334","417059"
"6871","","","",""
"17843","","","-666357","-332431"
"91997","","","333977","144100"
"58745","","","-770967","-37022"
"11759","","","-69255","255139"
"17130","","","64580","-652042"
"58556","","","295611","-986099"
"10607","","","574211","-317954"
"40138","","","620711","-300564"
"71268","","","570533","-867095"
"58517","","","338469","266852"
"74950","","","-87182","830239"
"60213","","","-359935","988687"
"97924","","","924062","-723656"
"74990","","","-487691","-845880"
"23749","","","987943","517522"
"68674","","","963758","733087"
"25532","","","-69206","-51056"
"47739","","","31307","-261239"
"74529","","","-432456","186569"
"11679","","","257491","-515295"
"4596","","","",""
"85015","","","459002","-297746"
"27505","","","-782937","-895386"
"79667","","","122947","766435"
"70","","","",""
"41617","","","-333786","593333"
"49769","","","367150","36213"
"7363","","","",""
"54901","","","62901","542672"
"53658","","","813221","-230573"
"48277","","","85428","-847200"
"48058","","","-930217","-298477"
"10134","","","789484","-548367"
"5552","","","",""
"66374","","","-894679","927280"
"50178","","","-681712","146636"
"63382","","","-314073","-65121"
"49500","","","156049","-59706"
"16181","","","166226","408600"
"5141","","","",""
"24540","","","-388956","933336"
"28710","","","88402","-823333"
"50319","","","914853","163306"
"52090","","","-123558","-58623"
"14835","","","-855343","-420501"
"69242","","","-300560","-318268"
"14496","","","647648","408932"
"88419","","","74926","861910"
"23859","","","-839092","647043"
"61080","","","670523","88276"
"88574","","","-314174","996595"
"29281","","","-562418","384992"
"44469","","","-886758","201122"
"2736","","","",""
"44916","","","-462261","152749"
"57951","","","480148","-781623"
"38922","","","823278","85135"
"93808","","","617608","-638641"
"79172","","","513542","789079"
"15784","","","-846106","-268544"
"15008","","","490600","537753"
"36266","","","-669333","-526795"
"88297","","","762766","29036"
"87483","","","577960","893445"
"82619","","","-31255","-482035"
"2509","","","",""
"57130","","","166468","981204"
"66563","","","-2688","-3455"
"94578","","","87752","-589007"
"66423","","","949060","-831663"
"28665","","","736339","-851923"
"58234","","","360075","-7098"
"16425","","","234315","910093"
"74141","","","-783384","955796"
"876","","","",""
"70867","","","-138384","-939819"
"88472","","","-706774","339624"
"69450","","","591030","945148"
"69261","","","-676993","-666131"
"20685","","","852182","539821"
"63789","","","-948405","358956"
"69672","","","-475493","-515719"
"83334","","","400485","615076"
"51293","","","842025","-892968"
"45055","","","-763306","-240290"
"45398","","","-809958","701961"
"8466","","","",""
"25059","","","-751711","170069"
"9948","","","",""
"35053","","","-92681","-296987"
"78782","","","758254","678198"
"1347","","","",""
"89435","","","-631258","796625"
"93506","","","29596","-745777"
"40054","","","-5683","726989"
"12024","","","501359","807743"
"62603","","","646693","31100"
"72890","","","760823","-332704"
"12288","","","-600661","42798"
"60589","","","276304","-461233"
"8879","","","",""
"84666","","","-550511","-893408"
"35347","","","-733462","-29173"
"57579","","","-732037","-425387"
"58760","","","981587","813952"
"71968","","","-747987","-521455"
"87559","","","-266221","-455126"
"22223","","","76462","-483422"
"87247","","","-466745","-933410"
"50340","","","770246","219018"
"10649","","","673167","-607639"
"57771","","","-908029","-326860"
"86441","","","-811292","-297056"
"11289","","","-748522","923343"
"91449","","","-481378","-435701"
"57635","","","-209689","334756"
"44954","","","-348558","356728"
"90549","","","-453089","-209720"
"36213","","","712242","-389891"
"22605","","","-250410","-634738"
"57408","","","39224","729984"
"51314","","","-11156","-192214"
"69077","","","-490071","486451"
"54481","","","786203","86001"
"46046","","","-766239","358408"
"98706","","","455585","635231"
"80069","","","319165","202124"
"339","","","",""
"5581","","","",""
"67966","","","-821700","725926"
"68835","","","494916","-661881"
"5720","","","",""
"57646","","","235579","712315"
"86937","","","216459","29130"
"48915","","","178407","123454"
"25216","","","1035","-872080"
"72855","","","-969856","-128137"
"44098","","","838613","504347"
"60203","","","69456","-348538"
"93448","","","998848","-651778"
"92362","","","-479033","648351"
"70766","","","-63735","846534"
"28528","","","167896","896232"
"87489","","","609209","-385669"
"85162","","","-650649","-174758"
"66377","","","792581","-775698"
"8056","","","",""
"19547","","","-241711","72412"
"77997","","","23365","800605"
"67826","","","-223382","-215119"
"52369","","","977019","-480270"
"84271","","","607959","564804"
"38882","","","800305","868882"
"26422","","","-641312","769637"
"85468","","","585772","408032"
"10212","","","-909170","-957967"
"25064","","","-621135","971422"
"27483","","","5459","-901989"
"13514","","","-241521","-441147"
"10685","","","-84408","608432"
"12752","","","-560273","934970"
"11884","","","-764211","434080"
"979","","","",""
"13395","","","646666","81148"
"8444","","","",""
"26897","","","587835","-904533"
"70968","","","796076","154043"
"86850","","","783702","530650"
"58973","","","-944325","422222"
"50482","","","993249","10628"
"19266","","","530332","976930"
"2790","","","",""
"51865","","","455232","84026"
"63395","","","-523777","887397"
"30334","","","659184","174744"
"86579","","","981234","-319533"
"60737","","","-3969","-905321"
"95478","","","344483","117523"
"71364","","","-969316","-529948"
"57157","","","336209","58569"
"27103","","","305711","-918677"
"6194","","","",""
"65306","","","-973235","524254"
"74433","","","-321553","938818"
"84063","","","107958","644811"
"99787","","","-669205","303627"
"58052","","","569098","545886"
"23930","","","-516330","566091"
"63139","","","-889391","-712240"
"1928","","","",""
"42069","","","-891371","-613204"
"42722","","","-270893","-557621"
"96332","","","-50093","-552395"
"39941","","","857534","-177295"
"21032","","","-495395","23743"
"55074","","","222387","117694"
"25747","","","-535592","314762"
"71451","","","-401007","656554"
"83165","","","-75682","-19322"
"71911","","","-975723","720014"
"20736","","","486887","-740344"
"16377","","","-221323","135719"
"7214","","","",""
"82418","","","-269391","-464594"
"79932","","","-115548","350089"
"17261","","","530381","88062"
"58742","","","-907790","-325919"
"61658","","","-779502","-905911"
"48905","","","-879414","-347174"
"63544","","","-383122","131700"
"66578","","","478466","-761147"
"21202","","","-961402","-200903"
"49282","","","-746882","-304014"
"32760","","","-956271","-927671"
"89691","","","-443825","30563"
"35153","","","-69276","-90937"
"25583","","","-479209","467354"
"59278","","","-756714","268683"
"38552","","","-812567","-507922"
"84884","","","-373049","-105383"
"99714","","","678560","311002"
"17259","","","93427","-845034"
"48997","","","548094","-826911"
"85352","","","11151","-146114"
"47313","","","749559","617651"
"66302","","","-742078","-248562"
"62962","","","-944961","213338"
"3932","","","",""
"78950","","","-960318","-884563"
"91513","","","275187","-741829"
"42397","","","-300470","936050"
"9681","","","",""
"81441","","","-214532","-531146"
"3089","","","",""
"24531","","","-558711","-80550"
"25425","","","-671869","-848310"
"65281","","","-463784","504884"
"46025","","","-618110","861784"
"14343","","","684307","580017"
"1812","","","",""
"11869","","","374122","482818"
"59482","","","190940","41191"
"41178","","","104779","-404002"
"17983","","","-553290","689828"
"86969","","","703536","-524308"
"92860","","","-142745","-72708"
"75482","","","-906186","871841"
"73209","","","835595","-866638"
"75493","","","-304731","-27100"
"8303","","","",""
"34764","","","-717776","225159"
"87299","","","-335715","-277831"
"55114","","","-243532","335747"
"56456","","","-389852","564278"
"31523","","","185691","767097"
"88170","","","-947536","398358"
"92082","","","-695766","-852967"
"22417","","","730118","733856"
"54167","","","176596","-621454"
"25994","","","712507","-962619"
"95625","","","647519","-637883"
"10696","","","-269764","931529"
"829","","","",""
"81912","","","-182606","-446794"
"37362","","","-144170","126214"
"17917","","","-446324","848201"
"93972","","","530950","565659"
"95210","","","17716","430614"
"59177","","","501115","-471173"
"27951","","","169141","-519641"
"41511","","","-891791","956868"
"68635","","","-423639","-83487"
"51405","","","661440","-757252"
"18604","","","-109666","-567355"
"27928","","","-363961","886696"
"22048","","","709156","824156"
"20169","","","594513","72811"
"68061","","","-749652","-817625"
"41590","","","324902","408443"
"48035","","","-131857","-93536"
"67494","","","11530","862294"
"24993","","","-788655","608617"
"24579","","","-656692","-998250"
"19931","","","-748776","9120"
"5547","","","",""
"99701","","","945620","-289770"
"67922","","","918766","-103765"
"8671","","","",""
"61671","","","-994440","-746578"
"23220","","","191858","-690695"
"30155","","","-995619","-46672"
"54339","","","-938436","-946489"
"79922","","","980031","556534"
"31357","","","79666","678533"
"67428","","","763648","-788712"
"84410","","","-787329","961249"
"95820","","","821500","-552464"
"45196","","","-830453","-463239"
"29029","","","438188","157121"
"246","","","",""
"30718","","","-757623","662189"
"82956","","","-819127","986869"
"97866","","","225626","-804945"
"81962","","","-223686","-791112"
"9612","","","",""
"53333","","","-754314","-711031"
"10536","","","27180","49462"
"20405","","","492956","-904736"
"42727","","","-549056","-833796"
"99703","","","531522","739518"
"43580","","","92589","32146"
"83733","","","553832","-705902"
"8934","","","",""
"67697","","","746423","-97564"
"44005","","","-872933","-114648"
"59283","","","96228","745119"
"31336","","","413792","-260611"
"34391","","","-117557","85590"
"8158","","","",""
"68334","","","-588148","973291"
"64931","","","873048","792520"
"4409","","","",""
"98676","","","11358","-819259"
"3854","","","",""
"62351","","","-388641","954172"
"34727","","","-542786","637153"
"47260","","","828987","-642506"
"65639","","","-909116","943968"
"62453","","","889212","-782033"
"9507","","","",""
"2044","","","",""
"54869","","","652107","-772607"
"42730","","","830748","603284"
"1744","","","",""
"47631","","","954570","-102643"
"77288","","","741510","873781"
"44074","","","-379471","-242969"
"66470","","","-893678","-373204"
"43357","","","-754130","463398"
"35993","","","267996","-601222"
"79042","","","150213","-694718"
"76462","","","288382","722959"
"86499","","","859201","254910"
"84272","","","729164","-310521"
"27713","","","-477715","-425873"
"87762","","","-282101","-890178"
"52245","","","951022","932556"
"7569","","","",""
"52371","","","-960637","187819"
"87697","","","955579","-478601"
"81052","","","173474","511340"
"91884","","","215092","-627382"
"2264","","","",""
"84954","","","-904308","708002"
"61062","","","-710503","-256713"
"50464","","","621730","715197"
"5811","","","",""
"23646","","","907766","-166978"
"29804","","","496239","591802"
"83785","","","468338","276549"
"51955","","","-316962","741863"
"40248","","","594521","81484"
"63871","","","535334","-989631"
"82990","","","-198879","-543450"
"50803","","","571188","573314"
"57878","","","-985830","-207885"
"7296","","","",""
"79045","","","560344","-687129"
"29673","","","-77145","-881668"
"4110","","","",""
"12011","","","865549","142823"
"36834","","","173618","466390"
"96580","","","-552910","196034"
"19941","","","-330519","-859639"
"83311","","","71342","-912109"
"16929","","","470070","-705856"
"67878","","","-417155","260654"
"92008","","","-883378","-285229"
"15759","","","31308","-226437"
"92117","","","-767274","373665"
"74994","","","608044","720911"
"67395","","","-2296","-780675"
"53795","","","-504559","-918653"
"11092","","","-669601","149067"
"49291","","","-933266","-903546"
"1534","","","",""
"98432","","","-857481","524027"
"37872","","","-108717","-506102"
"85194","","","942198","-632285"
"66879","","","736901","231096"
"75877","","","703151","990714"
"91968","","","-38272","-838659"
"15096","","","466548","-940004"
"1521","","","",""
"82448","","","-456366","-637913"
"68641","","","678242","770334"
"53617","","","-982189","-400068"
"72488","","","709820","-112208"
"47990","","","-502223","-853899"
"12396","","","-536888","929907"
"86491","","","104220","-911346"
"19143","","","-504563","-761683"
"46711","","","-988273","479272"
"62059","","","-975485","-714337"
"98212","","","45167","-615727"
"5373","","","",""
"62750","","","343840","823659"
"14517","","","287386","873728"
"14242","","","-937669","-92775"
"7600","","","",""
"26325","","","-496803","-880753"
"17754","","","-190636","916938"
"69899","","","372362","597391"
"40456","","","563089","302782"
"56576","","","-126918","-839362"
"47409","","","-704183","301791"
"41163","","","-993543","-298826"
"34218","","","506363","-114854"
"5927","","","",""
"26064","","","473900","-865780"
"96397","","","-378937","-399048"
"23135","","","-595932","329739"
"33574","","","-77140","-258249"
"96212","","","65600","-580192"
"3281","","","",""
"44023","","","937572","-325284"
"8950","","","",""
"8372","","","",""
"95314","","","-288789","-776758"
"97783","","","863752","-129865"
"37685","","","-67306","-628663"
"35744","","","-758819","379968"
"92964","","","-713694","516516"
"16603","","","-937735","-756040"
"14423","","","-576178","-307925"
"63798","","","755672","249180"
"2413","","","",""
"27290","","","-36637","-416764"
"39063","","","774349","-111349"
"92239","","","494066","-842324"
"81833","","","-812716","-795901"
"60459","","","-68525","584790"
"40482","","","-988727","872033"
"32142","","","-774079","589242"
"17115","","","-204366","-874833"
"65395","","","136591","-484497"
"62201","","","225195","838952"
"74649","","","704420","-999388"
"52305","","","228911","-584932"
"17491","","","-817067","158277"
"35882","","","-888411","361057"
"65802","","","-310739","-714483"
"34817","","","220004","-421858"
"62179","","","-293047","-649518"
"82428","","","818884","-784186"
"59975","","","-932888","-845959"
"61931","","","676614","-588881"
"57607","","","-443506","-306624"
"28163","","","328472","-456339"
"10961","","","-698993","225770"
"16223","","","-44036","-153415"
"66993","","","705594","-732701"
"25159","","","212252","-556153"
"82803","","","534346","721436"
"42326","","","327419","-120586"
"59588","","","764141","172118"
"89648","","","594798","-162167"
"71144","","","-10533","-541106"
"35607","","","-612079","-125583"
"6085","","","",""
"10670","","","-972127","-27073"
"6762","","","",""
"61626","","","945105","-732784"
"15101","","","-926581","-977771"
"35310","","","343729","7341"
"82263","","","946658","-101512"
"37450","","","333276","-252917"
"75716","","","676411","722669"
"2457","","","",""
"36507","","","-64899","-113648"
"73715","","","-851484","-546213"
"5462","","","",""
"51878","","","588640","-8187"
"887","","","",""
"78665","","","-336958","862373"
"79163","","","-84674","-934179"
"97907","","","885817","-247894"
"78177","","","920849","782311"
"95855","","","-155264","688233"
"49422","","","350234","-873326"
"27665","","","-906630","455074"
"55024","","","-23868","-908700"
"76482","","","-350907","-79229"
"95024","","","209845","173900"
"90394","","","93593","542916"
"75024","","","237351","469680"
"75366","","","-304899","-268670"
"60824","","","337494","-512811"
"62306","","","824607","814819"
"84559","","","-242772","537792"
"90251","","","-260132","317700"
"78738","","","-615531","920795"
"57771","","","-908029","-326860"
"3648","","","",""
"77758","","","450113","-733032"
"24063","","","-229074","747300"
"57972","","","-70114","404278"
"84949","","","870998","-446559"
"71174","","","614990","525283"
"99948","","","581420","275413"
"2438","","","",""
"31136","","","-784200","961989"
"46938","","","742117","-805611"
"78552","","","-379367","-923707"
"81729","","","-549253","-742474"
"1468","","","",""
"86895","","","306142","-507703"
"93674","","","38338","655967"
"31504","","","-585521","-328661"
"73851","","","-647960","-542213"
"88325","","","-175923","-959587"
"62021","","","274806","-825921"
"89343","","","-659541","-488146"
"88709","","","566100","35469"
"51977","","","677034","544459"
"4836","","","",""
"80650","","","-476503","-86629"
"17883","","","-934748","653836"
"32341","","","-770998","796993"
"68822","","","-413847","220267"
"22403","","","256862","-658934"
"15906","","","-678955","-366099"
"63006","","","-492151","533787"
"78822","","","811783","583062"
"73315","","","-129044","-786262"
"83169","","","-210086","130801"
"93922","","","-796225","-863601"
"18070","","","-253710","-882459"
"61500","","","685936","727894"
"197","","","",""
"42071","","","-59316","653142"
"76027","","","589589","-142763"
"49759","","","368484","-356951"
"83471","","","554558","383188"
"99337","","","701701","-609688"
"34349","","","288101","-344742"
"96978","","","478587","409405"
"41020","","","676340","-22173"
"91903","","","-539211","-753126"
"44481","","","163960","555506"
"53616","","","-886156","-579265"
"15495","","","801181","-799593"
"21881","","","-112109","221219"
"92200","","","764947","141406"
"63666","","","-284587","153013"
"16813","","","-768464","-200145"
"39527","","","393231","-968430"
"89003","","","329105","985808"
"76015","","","241100","-692634"
"52283","","","414326","795423"
"2004","","","",""
"64176","","","-922883","331003"
"86799","","","-593961","132777"
"58400","","","-893293","-31164"
"48150","","","-935895","-315787"
"5828","","","",""
"75459","","","-279332","-620626"
"96672","","","770073","890233"
"95071","","","965751","529586"
"90041","","","117745","560055"
"70178","","","-140485","921528"
"76831","","","-438410","-891966"
"84074","","","-480027","214773"
"14153","","","433786","386075"
"57407","","","455491","880181"
"86677","","","-751362","-881181"
"77199","","","566983","-190194"
"86888","","","610705","-109883"
"84240","","","-660475","-27304"
"69205","","","634377","-432589"
"28136","","","932856","-905316"
"99705","","","599187","-943267"
"41175","","","-98906","-461037"
"93630","","","-420856","112958"
"74695","","","342495","-828023"
"75146","","","-515342","8850"
"78590","","","-345516","-845049"
"44309","","","-739775","621544"
"17502","","","61305","293687"
"39677","","","637087","245161"
"51679","","","784192","-618469"
"65300","","","757588","-347501"
"60339","","","-438652","441057"
"70199","","","-672499","-131448"
"46013","","","76146","955461"
"43300","","","-778256","879394"
"14108","","","270507","141936"
"23894","","","-913684","-874877"
"76661","","","808001","191255"
"91037","","","-874432","774283"
"4775","","","",""
"29064","","","-30029","903959"
"96890","","","281842","-482038"
"57271","","","309213","-810362"
"9420","","","",""
"95064","","","-196240","-456723"
"49631","","","-683081","82044"
"18724","","","77943","817387"
"87514","","","-801427","-988191"
"55577","","","647803","929690"
"28864","","","-98246","499597"
"19303","","","-129","351232"
"82393","","","573984","-469571"
"1257","","","",""
"32001","","","-570526","719981"
"16891","","","-429828","959542"
"49724","","","-902043","353855"
"24199","","","-826349","-617508"
"89825","","","-926091","297418"
"41375","","","291163","-285402"
"71098","","","-991028","-566967"
"67586","","","-300370","-485707"
"53455","","","-264748","-763098"
"83753","","","970877","-521277"
"74523","","","-832949","533437"
"889","","","",""
"26269","","","-422792","-773023"
"77083","","","636928","631484"
"99357","","","578986","98944"
"18427","","","941134","503360"
"65564","","","-516652","-873614"
"97850","","","-471505","-883224"
"93566","","","330266","-237825"
"53585","","","597587","206014"
"39497","","","-302384","-997425"
"12420","","","-41185","107774"
"10343","","","-891692","699404"
"85976","","","104280","-106314"
"762","","","",""
"65855","","","-541733","897179"
"5656","","","",""
"11507","","","-911360","21664"
"44370","","","817718","743331"
"17914","","","-859361","615026"
"55529","","","623916","333905"
"94221","","","-982023","990931"
"46437","","","-359563","-311320"
"70458","","","-487553","-648533"
"6015","","","",""
"51476","","","-694273","707162"
"19938","","","-20931","811736"
"50330","","","882971","716631"
"35379","","","865744","-434150"
"60670","","","35515","171861"
"32325","","","4633","544400"
"84529","","","420759","316787"
"41411","","","197217","-127899"
"71769","","","-604699","732504"
"58188","","","795537","836860"
"76930","","","-944547","423935"
"25127","","","392756","-634631"
"92857","","","861016","691448"
"98403","","","-980520","109419"
"24733","","","-933609","447777"
"5423","","","",""
"87776","","","84238","968119"
"10811","","","656626","662114"
"19612","","","256384","-930188"
"77991","","","20517","179472"
"60153","","","-354630","115997"
"25421","","","471616","-975591"
"55777","","","-583816","992769"
"72771","","","441405","-691149"
"47586","","","-39102","-335610"
"37762","","","-926710","-213805"
"25007","","","604239","649958"
"41195","","","-339823","515057"
"86985","","","897307","-959892"
"2381","","","",""
"74787","","","491976","300897"
"49074","","","-749960","-760524"
"78839","","","631270","-608058"
"57316","","","-733247","-490128"
"69866","","","-48390","-661990"
"99844","","","-138958","-932573"
"20961","","","-294191","229987"
"26240","","","-54235","-30886"
"62758","","","711503","-123034"
"14365","","","-608374","340448"
"53083","","","-809061","-827306"
"40490","","","238962","774958"
"73933","","","593577","464955"
"96275","","","-12029","630399"
"69027","","","189707","-763319"
"50589","","","597885","-311554"
"18864","","","982444","559242"
"33775","","","13775","-91080"
"23203","","","-155627","570312"
"83001","","","-924876","-368863"
"91328","","","-708396","596112"
"76409","","","378064","113690"
"40249","","","-918913","550429"
"52972","","","150503","-537138"
"49433","","","-877619","861306"
"3854","","","",""
"64168","","","-612521","800234"
"46580","","","682205","-489370"
"94296","","","-344583","-625338"
"66185","","","-756394","-421884"
"2457","","","",""
"30145","","","-14435","-720998"
"46128","","","-441509","-927335"
"5606","","","",""
"55354","","","-199799","-647497"
"11896","","","-434922","796685"
"16810","","","263921","-251721"
"27001","","","-22598","711207"
"72874","","","912500","196735"
"69086","","","-670937","123651"
"30469","","","297639","237066"
"20530","","","375396","-11227"
"51490","","","-425347","-150640"
"75323","","","282890","-774196"
"60226","","","432106","-662912"
"69708","","","837237","768332"
"840","","","",""
"20881","","","909034","-452272"
"79214","","","381825","725112"
"49650","","","-753983","604088"
"86769","","","430482","422645"
"61841","","","-77292","-798016"
"90783","","","-164547","-975038"
"92306","","","-960777","-519841"
"38627","","","403469","-992906"
"98180","","","943984","748345"
"72830","","","-394415","-2852"
"16673","","","531379","-809001"
"81764","","","848954","986547"
"44509","","","-874000","-789138"
"38252","","","798705","418215"
"15227","","","-289841","529817"
"15587","","","-129082","-692278"
"75436","","","865013","922292"
"8930","","","",""
"75414","","","66251","990920"
"86210","","","-66229","-46659"
"62565","","","486063","880181"
"14282","","","-523371","141452"
"69380","","","65745","-634385"
"46497","","","942262","337908"
"69007","","","-234427","-583202"
"91875","","","481274","-478913"
"74635","","","-4129","922723"
"79889","","","506480","412355"
"82026","","","400314","914190"
"98531","","","136379","-313125"
"28703","","","-526003","87831"
"82619","","","-31255","-482035"
"80480","","","461953","-377697"
"7858","","","",""
"62152","","","-186853","151776"
"44818","","","586798","-672717"
"86505","","","-393611","543831"
"98282","","","-584816","458617"
"93184","","","88489","-152993"
"35084","","","-344283","-663184"
"51868","","","932944","65473"
"92754","","","473346","27656"
"96444","","","425095","-769997"
"51923","","","-653428","973881"
"9448","","","",""
"74820","","","-163944","689278"
"26159","","","767188","223594"
"92488","","","-361384","-911897"
"97711","","","798838","-538898"
"50176","","","568854","250359"
"4370","","","",""
"67921","","","-34892","423724"
"53279","","","888034","825385"
"8705","","","",""
"39292","","","217147","-708029"
"43476","","","853443","-642955"
"84855","","","-174194","-52894"
"98298","","","192349","-844630"
"77105","","","-384679","-63571"
"51566","","","680850","897388"
"7564","","","",""
"29891","","","205402","-208384"
"24882","","","650611","-790555"
"10933","","","-264123","-132054"
"8426","","","",""
"28111","","","-462294","14141"
"37277","","","-68669","438763"
"66153","","","18807","-844355"
"55818","","","-157904","-233342"
"50849","","","-235072","-949613"
"95357","","","-818271","204397"
"34870","","","-774250","110718"
"73011","","","-696306","-484324"
"78748","","","-763591","-187440"
"68858","","","716481","403063"
"37026","","","969823","-651799"
"29910","","","-959862","917747"
"45319","","","990989","-428579"
"33423","","","985611","-935041"
"30581","","","-345354","551176"
"48234","","","-641815","-617669"
"66395","","","711533","841954"
"21587","","","-794508","772411"
"83767","","","710525","833627"
"70509","","","117820","-397655"
"21139","","","333897","595885"
"89907","","","-580206","-804482"
"16573","","","-80994","-122170"
"32941","","","691683","820594"
"26281","","","898513","-338378"
"22183","","","294911","87190"
"19802","","","-293592","-827970"
"29866","","","490704","734450"
"49016","","","298952","394449"
"8486","","","",""
"12702","","","618401","-293302"
"64835","","","753873","824792"
"13255","","","555762","881048"
"76386","","","958452","969800"
"35536","","","-359078","-188506"
"11643","","","-544484","24561"
"45697","","","546056","-706374"
"61670","","","-42455","314848"
"89174","","","-83788","48251"
"11692","","","-474177","741129"
"18981","","","543026","581816"
"23433","","","-195120","223452"
"59836","","","-189896","-306472"
"90274","","","346919","-84761"
"62895","","","207082","975898"
"4472","","","",""
"18162","","","-13845","-889493"
"20229","","","432887","-896920"
"17671","","","538264","-358233"
"52385","","","-832513","931869"
"58947","","","190","359152"
"48095","","","-759313","-63529"
"33084","","","-784898","-410922"
"10431","","","-934352","-787716"
"38848","","","-219306","-157146"
"21179","","","-802454","617731"
"47789","","","822259","-594674"
"85494","","","980427","932570"
"43889","","","336539","-124925"
"98365","","","384570","394929"
"38512","","","731692","-89033"
"88817","","","369628","-85949"
"38742","","","-484374","-570881"
"12420","","","-41185","107774"
"42393","","","-985755","345773"
"27434","","","967331","-244229"
"8205","","","",""
"92066","","","316567","271068"
"54207","","","-681300","-46100"
"40253","","","817258","21041"
"65477","","","886312","-356956"
"53268","","","-256800","-824636"
"21664","","","-93167","-251546"
"37715","","","917391","475243"
"10639","","","-192111","-283036"
"49104","","","-576782","-190641"
"30812","","","-473491","-515405"
"76711","","","467851","616760"
